Time,Xa,Ya,Za
18391.0,-0.09,1.06,-0.04
18445.0,-0.1,1.05,-0.04
18498.0,-0.12,1.05,-0.03
18552.0,-0.09,1.06,-0.04
18607.0,-0.11,1.05,-0.04
18661.0,-0.09,1.06,-0.04
18715.0,-0.11,1.05,-0.04
18768.0,-0.11,1.05,-0.04
18823.0,-0.07,1.05,-0.04
18877.0,-0.11,1.05,-0.05
18931.0,-0.11,1.06,-0.03
18985.0,-0.11,1.06,-0.04
19039.0,-0.12,1.06,-0.02
19093.0,-0.12,1.04,-0.04
19147.0,-0.11,1.05,-0.04
19202.0,-0.12,1.06,-0.03
19256.0,-0.1,1.06,-0.03
19310.0,-0.1,1.06,-0.04
19363.0,-0.07,1.05,-0.04
19418.0,-0.11,1.05,-0.05
19472.0,-0.12,1.06,-0.04
19526.0,-0.11,1.06,-0.04
19580.0,-0.08,1.05,-0.04
19634.0,-0.09,1.06,-0.04
19688.0,-0.11,1.04,-0.03
19742.0,-0.13,1.06,-0.03
19796.0,-0.09,1.06,-0.03
19851.0,-0.11,1.05,-0.03
19904.0,-0.1,1.05,-0.04
19958.0,-0.1,1.06,-0.03
20013.0,-0.13,1.05,-0.04
20067.0,-0.09,1.06,-0.04
20121.0,-0.09,1.05,-0.04
20175.0,-0.1,1.06,-0.04
20229.0,-0.11,1.06,-0.04
20283.0,-0.1,1.06,-0.04
20337.0,-0.11,1.05,-0.04
20391.0,-0.11,1.07,-0.04
20446.0,-0.11,1.05,-0.04
20499.0,-0.12,1.05,-0.03
20553.0,-0.09,1.05,-0.04
20608.0,-0.11,1.05,-0.04
20662.0,-0.09,1.05,-0.04
20716.0,-0.11,1.05,-0.04
20769.0,-0.1,1.04,-0.04
20824.0,-0.11,1.05,-0.04
20878.0,-0.1,1.06,-0.04
20932.0,-0.1,1.06,-0.03
20986.0,-0.12,1.06,-0.04
21041.0,-0.1,1.06,-0.03
21094.0,-0.07,1.05,-0.05
21148.0,-0.11,1.05,-0.03
21202.0,-0.09,1.06,-0.04
21257.0,-0.11,1.05,-0.04
21311.0,-0.11,1.05,-0.04
21364.0,-0.08,1.05,-0.04
21419.0,-0.11,1.06,-0.05
21473.0,-0.11,1.05,-0.04
21527.0,-0.11,1.06,-0.03
21581.0,-0.12,1.06,-0.03
21635.0,-0.1,1.04,-0.04
21689.0,-0.1,1.05,-0.04
21743.0,-0.13,1.06,-0.04
21797.0,-0.1,1.07,-0.03
21852.0,-0.09,1.05,-0.04
21906.0,-0.09,1.05,-0.05
21959.0,-0.1,1.05,-0.04
22013.0,-0.12,1.05,-0.04
22068.0,-0.09,1.06,-0.03
22122.0,-0.09,1.05,-0.04
22176.0,-0.1,1.05,-0.03
22230.0,-0.1,1.05,-0.04
22284.0,-0.11,1.05,-0.04
22338.0,-0.11,1.05,-0.04
22392.0,-0.09,1.06,-0.04
22447.0,-0.11,1.05,-0.04
22500.0,-0.12,1.05,-0.04
22554.0,-0.11,1.05,-0.04
22608.0,-0.08,1.05,-0.04
22663.0,-0.08,1.06,-0.04
22717.0,-0.11,1.05,-0.04
22771.0,-0.08,1.06,-0.04
22824.0,-0.12,1.05,-0.03
22879.0,-0.11,1.07,-0.04
22933.0,-0.1,1.06,-0.04
22987.0,-0.09,1.05,-0.04
23042.0,-0.11,1.05,-0.02
23095.0,-0.09,1.05,-0.05
23149.0,-0.09,1.05,-0.04
23203.0,-0.1,1.05,-0.04
23258.0,-0.11,1.05,-0.03
23312.0,-0.11,1.05,-0.04
23365.0,-0.08,1.05,-0.04
23419.0,-0.11,1.05,-0.05
23474.0,-0.11,1.07,-0.02
23528.0,-0.11,1.05,-0.04
23582.0,-0.12,1.06,-0.03
23636.0,-0.1,1.05,-0.04
23690.0,-0.09,1.07,-0.03
23744.0,-0.1,1.06,-0.04
23798.0,-0.11,1.06,-0.04
23853.0,-0.09,1.06,-0.04
23907.0,-0.09,1.05,-0.04
23960.0,-0.1,1.04,-0.05
24014.0,-0.13,1.06,-0.03
24069.0,-0.1,1.06,-0.04
24123.0,-0.1,1.06,-0.04
24177.0,-0.09,1.05,-0.04
24230.0,-0.12,1.05,-0.04
24285.0,-0.11,1.05,-0.04
24339.0,-0.12,1.05,-0.04
24393.0,-0.07,1.05,-0.04
24448.0,-0.14,1.05,-0.04
24502.0,-0.1,1.06,-0.04
24555.0,-0.11,1.05,-0.04
24609.0,-0.1,1.07,-0.03
24664.0,-0.09,1.05,-0.03
24718.0,-0.1,1.05,-0.04
24772.0,-0.13,1.07,-0.04
24825.0,-0.11,1.06,-0.04
24880.0,-0.09,1.05,-0.04
24934.0,-0.09,1.04,-0.04
24988.0,-0.1,1.06,-0.04
25042.0,-0.12,1.05,-0.03
25096.0,-0.09,1.05,-0.03
25150.0,-0.09,1.05,-0.04
25204.0,-0.11,1.05,-0.04
25259.0,-0.11,1.05,-0.04
25313.0,-0.11,1.05,-0.04
25367.0,-0.12,1.07,-0.04
25420.0,-0.07,1.05,-0.04
25475.0,-0.11,1.05,-0.03
25529.0,-0.13,1.05,-0.04
25583.0,-0.11,1.05,-0.04
25637.0,-0.1,1.05,-0.04
25691.0,-0.09,1.05,-0.04
25745.0,-0.11,1.05,-0.04
25799.0,-0.11,1.05,-0.03
25853.0,-0.1,1.06,-0.05
25908.0,-0.09,1.06,-0.04
25961.0,-0.09,1.06,-0.03
26015.0,-0.1,1.05,-0.03
26070.0,-0.12,1.05,-0.04
26124.0,-0.09,1.05,-0.04
26178.0,-0.09,1.05,-0.04
26232.0,-0.12,1.06,-0.04
26286.0,-0.11,1.06,-0.04
26340.0,-0.12,1.05,-0.04
26394.0,-0.08,1.04,-0.05
26448.0,-0.09,1.05,-0.04
26503.0,-0.09,1.06,-0.04
26556.0,-0.09,1.07,-0.03
26610.0,-0.09,1.05,-0.04
26664.0,-0.1,1.05,-0.04
26719.0,-0.09,1.05,-0.04
26773.0,-0.13,1.06,-0.02
26826.0,-0.11,1.06,-0.04
26881.0,-0.1,1.06,-0.04
26935.0,-0.1,1.05,-0.04
26989.0,-0.09,1.05,-0.04
27043.0,-0.12,1.05,-0.03
27098.0,-0.09,1.06,-0.03
27151.0,-0.06,1.05,-0.05
27205.0,-0.11,1.06,-0.04
27259.0,-0.11,1.05,-0.04
27314.0,-0.11,1.05,-0.04
27368.0,-0.12,1.05,-0.04
27421.0,-0.08,1.05,-0.04
27475.0,-0.12,1.05,-0.04
27530.0,-0.12,1.06,-0.04
27584.0,-0.12,1.06,-0.04
27638.0,-0.11,1.06,-0.03
27692.0,-0.07,1.05,-0.03
27746.0,-0.11,1.05,-0.04
27800.0,-0.13,1.07,-0.04
27854.0,-0.1,1.05,-0.04
27909.0,-0.1,1.06,-0.04
27963.0,-0.08,1.05,-0.03
28016.0,-0.11,1.05,-0.04
28070.0,-0.12,1.05,-0.03
28125.0,-0.1,1.06,-0.04
28179.0,-0.11,1.06,-0.04
28233.0,-0.09,1.06,-0.03
28286.0,-0.1,1.05,-0.04
28341.0,-0.11,1.05,-0.03
28395.0,-0.09,1.06,-0.04
28449.0,-0.09,1.06,-0.04
28504.0,-0.12,1.06,-0.04
28557.0,-0.11,1.05,-0.03
28611.0,-0.09,1.05,-0.04
28665.0,-0.1,1.04,-0.04
28720.0,-0.09,1.05,-0.04
28774.0,-0.12,1.06,-0.03
28828.0,-0.09,1.05,-0.03
28881.0,-0.11,1.05,-0.04
28936.0,-0.09,1.05,-0.05
28990.0,-0.09,1.05,-0.04
29044.0,-0.1,1.05,-0.04
29099.0,-0.11,1.06,-0.03
29152.0,-0.09,1.06,-0.04
29206.0,-0.09,1.05,-0.04
29260.0,-0.1,1.04,-0.04
29315.0,-0.13,1.07,-0.03
29369.0,-0.1,1.06,-0.03
29422.0,-0.09,1.06,-0.04
29476.0,-0.1,1.05,-0.04
29531.0,-0.11,1.05,-0.03
29585.0,-0.12,1.05,-0.04
29639.0,-0.11,1.07,-0.03
29693.0,-0.09,1.05,-0.04
29747.0,-0.11,1.05,-0.04
29801.0,-0.11,1.05,-0.04
29855.0,-0.11,1.06,-0.04
29910.0,-0.1,1.05,-0.04
29964.0,-0.09,1.07,-0.04
30017.0,-0.11,1.05,-0.04
30071.0,-0.13,1.05,-0.04
30126.0,-0.09,1.06,-0.04
30180.0,-0.09,1.05,-0.04
30234.0,-0.09,1.05,-0.04
30287.0,-0.1,1.06,-0.04
30342.0,-0.08,1.05,-0.04
30396.0,-0.11,1.06,-0.05
30450.0,-0.11,1.06,-0.04
30504.0,-0.09,1.06,-0.03
30559.0,-0.11,1.05,-0.03
30612.0,-0.11,1.05,-0.03
30666.0,-0.09,1.05,-0.04
30721.0,-0.1,1.06,-0.04
30775.0,-0.1,1.06,-0.04
30829.0,-0.11,1.07,-0.04
30882.0,-0.12,1.05,-0.04
30937.0,-0.08,1.05,-0.04
30991.0,-0.11,1.06,-0.04
31045.0,-0.09,1.06,-0.04
31099.0,-0.11,1.05,-0.03
31153.0,-0.11,1.06,-0.04
31207.0,-0.12,1.05,-0.03
31261.0,-0.1,1.05,-0.04
31315.0,-0.13,1.05,-0.03
31370.0,-0.1,1.06,-0.04
31424.0,-0.1,1.05,-0.03
31477.0,-0.08,1.04,-0.05
31532.0,-0.12,1.05,-0.04
31586.0,-0.11,1.05,-0.04
31640.0,-0.09,1.05,-0.04
31694.0,-0.1,1.04,-0.04
31748.0,-0.1,1.05,-0.03
31802.0,-0.1,1.05,-0.04
31856.0,-0.11,1.05,-0.04
31910.0,-0.1,1.06,-0.04
31965.0,-0.11,1.07,-0.04
32018.0,-0.08,1.05,-0.04
32072.0,-0.11,1.05,-0.04
32126.0,-0.11,1.05,-0.03
32181.0,-0.08,1.05,-0.05
32235.0,-0.1,1.07,-0.04
32289.0,-0.12,1.05,-0.04
32343.0,-0.11,1.06,-0.04
32397.0,-0.12,1.05,-0.04
32451.0,-0.09,1.06,-0.04
32505.0,-0.12,1.06,-0.05
32560.0,-0.11,1.05,-0.03
32613.0,-0.12,1.06,-0.04
32667.0,-0.11,1.06,-0.04
32721.0,-0.1,1.05,-0.05
32776.0,-0.11,1.04,-0.04
32830.0,-0.13,1.07,-0.03
32883.0,-0.11,1.06,-0.03
32937.0,-0.09,1.05,-0.04
32992.0,-0.08,1.05,-0.03
33046.0,-0.12,1.05,-0.04
33100.0,-0.13,1.05,-0.03
33155.0,-0.09,1.05,-0.05
33208.0,-0.11,1.06,-0.04
33262.0,-0.09,1.07,-0.05
33316.0,-0.1,1.05,-0.02
33371.0,-0.09,1.04,-0.04
33425.0,-0.07,1.05,-0.04
33478.0,-0.11,1.06,-0.05
33532.0,-0.09,1.06,-0.04
33587.0,-0.11,1.06,-0.04
33641.0,-0.11,1.05,-0.03
33695.0,-0.09,1.04,-0.04
33748.0,-0.11,1.05,-0.04
33803.0,-0.11,1.05,-0.03
33857.0,-0.12,1.05,-0.03
33911.0,-0.12,1.05,-0.04
33966.0,-0.07,1.05,-0.04
34020.0,-0.11,1.06,-0.05
34073.0,-0.09,1.05,-0.03
34127.0,-0.11,1.05,-0.03
34182.0,-0.11,1.06,-0.04
34236.0,-0.08,1.06,-0.04
34290.0,-0.12,1.05,-0.03
34343.0,-0.12,1.07,-0.03
34398.0,-0.09,1.05,-0.04
34452.0,-0.1,1.05,-0.04
34506.0,-0.09,1.06,-0.04
34561.0,-0.09,1.06,-0.03
34614.0,-0.1,1.06,-0.04
34668.0,-0.1,1.05,-0.04
34722.0,-0.11,1.05,-0.04
34777.0,-0.09,1.05,-0.04
34831.0,-0.12,1.06,-0.03
34885.0,-0.11,1.07,-0.03
34938.0,-0.1,1.06,-0.04
34993.0,-0.1,1.05,-0.04
35047.0,-0.11,1.05,-0.04
35101.0,-0.12,1.05,-0.04
35155.0,-0.1,1.06,-0.03
35209.0,-0.08,1.04,-0.04
35263.0,-0.11,1.05,-0.04
35317.0,-0.1,1.05,-0.04
35372.0,-0.11,1.05,-0.04
35426.0,-0.12,1.07,-0.03
35479.0,-0.1,1.05,-0.04
35533.0,-0.11,1.05,-0.04
35588.0,-0.12,1.05,-0.04
35642.0,-0.12,1.05,-0.03
35696.0,-0.09,1.05,-0.04
35750.0,-0.08,1.06,-0.04
35804.0,-0.1,1.05,-0.04
35858.0,-0.1,1.07,-0.04
35912.0,-0.11,1.05,-0.04
35966.0,-0.09,1.05,-0.04
36021.0,-0.11,1.06,-0.04
36074.0,-0.11,1.06,-0.04
36128.0,-0.09,1.05,-0.03
36183.0,-0.1,1.06,-0.04
36237.0,-0.1,1.06,-0.04
36291.0,-0.11,1.05,-0.04
36344.0,-0.13,1.06,-0.03
36399.0,-0.11,1.06,-0.03
36453.0,-0.08,1.04,-0.04
36507.0,-0.09,1.05,-0.04
36561.0,-0.1,1.05,-0.04
36616.0,-0.12,1.05,-0.05
36669.0,-0.1,1.06,-0.03
36723.0,-0.11,1.05,-0.04
36777.0,-0.11,1.05,-0.04
36832.0,-0.11,1.05,-0.04
36886.0,-0.1,1.05,-0.03
36939.0,-0.12,1.06,-0.04
36994.0,-0.09,1.06,-0.04
37048.0,-0.11,1.05,-0.05
37102.0,-0.11,1.05,-0.03
37156.0,-0.09,1.07,-0.04
37210.0,-0.09,1.05,-0.04
37264.0,-0.08,1.07,-0.04
37318.0,-0.1,1.05,-0.04
37372.0,-0.12,1.06,-0.04
37427.0,-0.11,1.05,-0.04
37481.0,-0.09,1.05,-0.04
37534.0,-0.1,1.05,-0.04
37588.0,-0.11,1.06,-0.04
37643.0,-0.12,1.05,-0.03
37697.0,-0.1,1.07,-0.04
37751.0,-0.1,1.06,-0.05
37805.0,-0.09,1.05,-0.04
37859.0,-0.12,1.05,-0.04
37913.0,-0.12,1.06,-0.04
37967.0,-0.08,1.05,-0.04
38022.0,-0.1,1.05,-0.04
38075.0,-0.12,1.05,-0.03
38129.0,-0.11,1.05,-0.04
38183.0,-0.11,1.05,-0.04
38238.0,-0.11,1.05,-0.04
38292.0,-0.09,1.06,-0.04
38346.0,-0.11,1.06,-0.04
38400.0,-0.09,1.05,-0.04
38454.0,-0.1,1.05,-0.04
38508.0,-0.09,1.04,-0.04
38562.0,-0.09,1.05,-0.04
38617.0,-0.12,1.05,-0.04
38670.0,-0.11,1.06,-0.03
38724.0,-0.07,1.05,-0.04
38778.0,-0.09,1.05,-0.04
38833.0,-0.11,1.05,-0.04
38887.0,-0.11,1.06,-0.03
38940.0,-0.11,1.06,-0.04
38994.0,-0.09,1.05,-0.04
39049.0,-0.09,1.05,-0.04
39103.0,-0.1,1.06,-0.04
39157.0,-0.12,1.05,-0.04
39212.0,-0.12,1.05,-0.02
39265.0,-0.11,1.07,-0.04
39319.0,-0.11,1.06,-0.04
39373.0,-0.11,1.06,-0.04
39428.0,-0.11,1.05,-0.04
39482.0,-0.11,1.05,-0.04
